,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,latitude,longitude,depth,EH1,EH2,AZ,EV,mag,ID
3242,2005,9,25,18,58,21.44,38.79216,-122.76554,3.366,0.008,0.006,5,0.015,1.9,21485543
3243,2005,9,28,7,38,38.257,38.78719,-122.77356,1.882,0.006,0.004,3,0.006,2.2,21486054
3244,2005,10,2,12,38,55.12,38.7959,-122.76452,2.168,0.007,0.006,5,0.006,1.6,21487027
3245,2005,10,6,1,53,31.2,38.79195,-122.74998,3.879,0.007,0.005,106,0.011,1.7,21488005
3246,2005,10,6,4,38,1.65,38.78751,-122.748,2.85,0.008,0.006,159,0.009,2.9,21488023
3247,2005,10,10,16,51,44.19,38.79508,-122.76403,2.127,0.008,0.006,6,0.008,1.6,21488797
3248,2005,10,11,3,37,59.79,38.79268,-122.75667,2.54,0.005,0.004,179,0.006,1.6,21488953
3249,2005,10,11,18,48,39.84,38.7945,-122.76372,2.053,0.006,0.005,172,0.006,1.8,21489014
3250,2005,10,13,21,0,54.08,38.7903,-122.76725,3.712,0.011,0.005,150,0.015,2.1,21489330
3251,2005,10,18,9,11,17.5,38.77759,-122.75825,1.558,0.006,0.004,171,0.005,1.8,21490093
3252,2005,10,28,6,47,14.72,38.79485,-122.75445,2.28,0.009,0.005,160,0.01,1.6,21492185
3253,2005,11,4,5,42,34.357,38.79941,-122.73786,1.617,0.01,0.006,3,0.01,1.6,21493394
3254,2005,11,11,9,40,0.31,38.78676,-122.7749,4.931,0.017,0.015,156,0.02,1.8,21494609
3255,2005,11,12,20,50,12.72,38.77582,-122.75525,1.746,0.005,0.003,150,0.005,1.6,21494761
3256,2005,11,15,16,17,19.37,38.77769,-122.75682,1.623,0.005,0.003,173,0.004,2.4,21495064
3257,2005,11,15,16,17,55.5,38.77715,-122.75668,1.612,0.005,0.003,157,0.005,1.8,30229690
3258,2005,11,17,8,56,26.997,38.80435,-122.77379,1.385,0.012,0.009,23,0.013,3.5,30229701
3259,2005,11,18,13,12,13.509,38.80421,-122.7699,2.417,0.008,0.006,3,0.009,1.6,21495563
3260,2005,11,23,6,0,45.867,38.80094,-122.73756,2.492,0.008,0.007,124,0.011,2.0,21496301
3261,2005,11,28,22,32,2.36,38.78922,-122.77567,0.974,0.01,0.009,45,0.015,1.7,21497130
3262,2005,12,4,2,36,9.07,38.79143,-122.74941,3.833,0.008,0.006,129,0.013,2.4,21497852
3263,2005,12,5,4,2,11.575,38.80532,-122.77305,2.375,0.008,0.008,157,0.007,2.0,21497961
3264,2005,12,6,0,5,8.125,38.79587,-122.76467,2.184,0.007,0.005,19,0.008,1.6,21498086
3265,2005,12,6,12,23,11.903,38.79473,-122.74327,2.483,0.019,0.014,122,0.029,1.6,69048758
3266,2005,12,6,23,7,3.65,38.80137,-122.73579,2.539,0.005,0.004,19,0.006,2.0,21498316
3267,2005,12,7,0,19,3.58,38.80014,-122.73637,2.46,0.005,0.004,31,0.008,1.7,21498328
3268,2005,12,8,12,23,28.022,38.79432,-122.75595,2.175,0.005,0.005,21,0.009,2.0,21498630
3269,2005,12,8,13,24,46.3,38.79625,-122.76503,2.099,0.007,0.005,13,0.008,1.6,21498638
3270,2005,12,14,22,50,19.299,38.7872,-122.77268,0.787,0.01,0.007,42,0.014,3.3,21499618
3271,2005,12,18,13,14,42.055,38.79276,-122.73859,1.896,0.005,0.005,148,0.01,2.1,21500097
3272,2005,12,21,15,28,25.68,38.7939,-122.75687,2.425,0.006,0.004,32,0.01,2.7,21500432
3273,2005,12,28,0,53,32.22,38.79376,-122.76319,2.578,0.011,0.007,29,0.015,2.8,21501139
3274,2005,12,28,3,13,15.835,38.80321,-122.73642,2.552,0.004,0.004,51,0.007,2.2,21501155
3275,2005,12,28,20,28,13.64,38.7916,-122.7466,2.069,0.008,0.006,176,0.011,2.3,21501263
3276,2005,12,29,21,52,13.649,38.79521,-122.76444,2.339,0.007,0.005,2,0.008,1.7,21501361
3277,2005,12,30,0,24,8.01,38.79268,-122.74971,3.922,0.007,0.006,76,0.015,1.9,21501373
3278,2005,12,31,22,32,0.8,38.78639,-122.77109,2.043,0.01,0.008,31,0.01,1.6,21501578
3279,2006,1,2,13,1,43.895,38.78605,-122.77114,2.306,0.007,0.004,160,0.009,1.7,21501744
3280,2006,1,5,21,4,41.6,38.78819,-122.77652,2.282,0.01,0.007,50,0.009,2.6,21502009
3281,2006,1,6,7,36,7.245,38.79517,-122.75332,2.231,0.007,0.006,144,0.009,2.8,21502059
3282,2006,1,7,23,21,8.28,38.78643,-122.7709,2.301,0.005,0.004,161,0.006,2.3,21502230
3283,2006,1,12,3,47,11.754,38.77742,-122.74829,3.314,0.01,0.006,109,0.013,2.1,21502633
3284,2006,1,13,9,11,39.853,38.78665,-122.77121,2.091,0.006,0.005,12,0.009,1.8,21502785
3285,2006,1,15,11,7,47.05,38.79124,-122.74638,2.804,0.007,0.005,69,0.009,1.9,21502995
3286,2006,1,22,11,25,48.17,38.801,-122.77618,5.828,0.023,0.021,144,0.033,1.6,21503617
3287,2006,1,27,5,42,14.968,38.78675,-122.77045,2.113,0.006,0.005,164,0.01,1.9,21504261
3288,2006,1,28,9,27,36.567,38.80434,-122.76573,6.605,0.073,0.034,81,0.083,2.1,30507126
3289,2006,1,30,11,57,40.33,38.79589,-122.76461,2.187,0.006,0.004,3,0.007,1.6,21504526
3290,2006,1,31,9,19,54.915,38.80658,-122.75721,1.548,0.01,0.008,143,0.012,2.3,30230014
3291,2006,2,1,1,8,28.245,38.78941,-122.77733,1.683,0.013,0.009,78,0.017,2.4,21504724
3292,2006,2,1,23,8,33.68,38.79492,-122.7387,2.455,0.006,0.006,163,0.008,1.6,21504806
3293,2006,2,7,13,47,23.21,38.78873,-122.77483,0.959,0.012,0.01,59,0.014,2.1,21505372
3294,2006,2,8,22,49,18.566,38.78614,-122.77051,2.074,0.006,0.004,160,0.006,1.6,21505513
3295,2006,2,9,13,3,49.19,38.80625,-122.74852,1.256,0.008,0.007,168,0.016,1.6,21505574
3296,2006,2,15,6,29,42.66,38.79382,-122.7457,2.123,0.007,0.006,0,0.009,2.0,21506204
3297,2006,2,16,15,23,37.417,38.80142,-122.73725,2.498,0.005,0.004,27,0.005,1.8,21506320
3298,2006,2,16,15,48,13.65,38.79227,-122.75509,1.96,0.006,0.004,38,0.006,2.0,21506322
3299,2006,2,19,16,47,39.905,38.80305,-122.74562,1.059,0.013,0.007,10,0.013,1.7,21506726
3300,2006,2,20,3,1,37.515,38.79318,-122.76239,2.865,0.005,0.004,164,0.008,1.8,21506791
3301,2006,2,28,6,4,27.487,38.79643,-122.74472,2.243,0.009,0.006,96,0.013,1.7,21507778
3302,2006,3,5,15,23,22.493,38.78613,-122.77068,2.295,0.005,0.004,13,0.008,1.9,21508332
3303,2006,3,7,1,54,26.378,38.77712,-122.74761,0.821,0.016,0.011,68,0.019,3.1,21508432
3304,2006,3,7,1,59,15.072,38.78329,-122.75025,0.749,0.013,0.009,45,0.016,1.8,21508433
3305,2006,3,7,2,3,38.182,38.78063,-122.74985,0.42,0.028,0.013,13,0.025,1.6,69051746
3306,2006,3,8,20,38,36.025,38.78735,-122.77394,0.97,0.009,0.008,65,0.015,1.7,21508677
3307,2006,3,8,21,19,10.32,38.78616,-122.76986,1.842,0.008,0.007,178,0.011,2.2,21508681
3308,2006,3,11,9,37,18.71,38.78913,-122.77364,1.851,0.01,0.009,54,0.013,2.3,21508992
3309,2006,3,13,19,47,35.24,38.78648,-122.77092,2.324,0.005,0.004,167,0.005,1.8,21509274
3310,2006,3,14,7,29,45.985,38.79783,-122.7761,4.228,0.018,0.016,113,0.031,2.5,30507151
3311,2006,3,16,20,1,48.16,38.7951,-122.76386,1.891,0.025,0.01,21,0.015,1.6,69052520
3312,2006,3,16,22,17,54.28,38.78668,-122.77304,1.846,0.011,0.007,62,0.01,2.9,21509591
3313,2006,3,16,22,38,34.44,38.79108,-122.76568,2.945,0.007,0.005,154,0.006,1.6,21509595
3314,2006,3,20,13,9,39.565,38.79388,-122.76441,1.65,0.008,0.006,151,0.007,1.9,21509943
3315,2006,3,22,18,29,52.32,38.79301,-122.76529,3.15,0.007,0.006,166,0.008,1.7,21510243
3316,2006,3,28,19,37,41.0,38.79262,-122.7771,1.909,0.011,0.009,19,0.01,2.4,21510898
3317,2006,3,30,9,40,2.155,38.78652,-122.77097,2.249,0.005,0.004,159,0.006,2.1,21511067
3318,2006,3,30,12,5,33.078,38.78651,-122.77079,2.466,0.007,0.005,170,0.009,1.6,21511075
3319,2006,3,31,20,22,20.0,38.78693,-122.771,2.08,0.008,0.006,167,0.009,1.6,21511233
3320,2006,3,31,22,54,35.52,38.78805,-122.77241,3.35,0.01,0.007,135,0.021,1.6,21511251
3321,2006,4,1,22,6,39.84,38.78968,-122.73728,1.387,0.012,0.011,41,0.015,1.7,21511360
3322,2006,4,2,13,15,35.11,38.79664,-122.76559,2.03,0.007,0.004,2,0.007,1.7,21511429
3323,2006,4,4,6,52,52.76,38.79676,-122.77572,3.819,0.023,0.014,2,0.032,1.8,21511607
3324,2006,4,7,7,24,32.494,38.80398,-122.7697,2.463,0.007,0.006,16,0.009,1.6,21511996
3325,2006,4,7,9,27,51.084,38.77595,-122.74274,2.759,0.011,0.009,88,0.012,3.0,21512019
3326,2006,4,11,13,45,0.8,38.79378,-122.75545,2.168,0.008,0.005,20,0.007,2.0,21512555
3327,2006,4,13,16,39,34.51,38.79079,-122.74839,2.723,0.006,0.005,30,0.007,1.6,21512790
3328,2006,4,16,15,50,44.76,38.78926,-122.77702,4.532,0.015,0.012,23,0.02,1.8,21513135
3329,2006,4,16,17,39,28.78,38.7771,-122.75666,1.627,0.005,0.004,160,0.005,1.6,21513145
3330,2006,4,17,4,38,21.11,38.77816,-122.75696,1.671,0.005,0.004,163,0.004,1.6,21513201
3331,2006,4,19,20,32,37.72,38.79161,-122.77517,4.514,0.014,0.012,42,0.016,2.1,21513511
3332,2006,4,20,20,32,50.28,38.79006,-122.74804,2.856,0.006,0.005,51,0.005,2.1,21513674
3333,2006,4,22,16,17,6.68,38.79174,-122.74918,2.63,0.006,0.004,50,0.007,1.8,21513903
3334,2006,4,24,23,47,12.376,38.80432,-122.73824,2.565,0.004,0.004,12,0.007,1.6,21514189
3335,2006,4,26,21,19,26.92,38.77615,-122.75746,1.621,0.005,0.003,171,0.005,1.6,21514481
3336,2006,4,28,20,26,5.56,38.79199,-122.77615,3.539,0.012,0.009,4,0.015,2.1,21514755
3337,2006,4,30,20,33,51.94,38.80497,-122.76972,2.462,0.008,0.006,3,0.009,1.9,21515005
3338,2006,5,1,16,36,30.78,38.79349,-122.76332,2.622,0.005,0.005,176,0.006,2.4,21515115
3339,2006,5,3,22,0,38.56,38.79531,-122.76268,2.178,0.006,0.005,170,0.007,1.6,21515381
3340,2006,5,10,6,1,31.62,38.79574,-122.76461,2.205,0.006,0.004,176,0.006,1.7,21516508
3341,2006,5,11,12,29,50.25,38.7944,-122.76407,1.771,0.006,0.004,162,0.005,1.8,21516756
3342,2006,5,11,23,42,22.2,38.77676,-122.75622,1.647,0.005,0.003,160,0.004,1.6,21516882
3343,2006,5,13,6,8,13.04,38.79243,-122.7567,1.743,0.007,0.005,47,0.009,1.6,21517246
3344,2006,5,17,13,25,25.174,38.79601,-122.7368,1.706,0.009,0.007,21,0.007,2.3,21517899
3345,2006,5,17,19,58,6.951,38.80341,-122.76955,2.299,0.027,0.013,48,0.024,1.6,69060049
3346,2006,5,17,20,17,17.16,38.79383,-122.77601,3.741,0.064,0.019,17,0.054,1.6,69060053
3347,2006,5,18,3,17,4.406,38.79467,-122.74344,1.612,0.006,0.004,9,0.008,2.0,21517989
3348,2006,5,19,4,20,16.733,38.79521,-122.74388,1.458,0.007,0.006,109,0.012,1.6,21518128
3349,2006,5,21,1,38,29.437,38.79503,-122.77111,4.597,0.01,0.007,102,0.013,1.8,21518409
3350,2006,6,1,0,39,53.134,38.78009,-122.75064,4.339,0.013,0.009,67,0.013,2.3,21520069
3351,2006,6,1,17,45,45.269,38.792,-122.74475,2.194,0.007,0.006,170,0.007,1.7,21520149
3352,2006,6,2,23,8,0.4,38.79373,-122.77062,4.451,0.008,0.007,164,0.012,1.6,21520423
3353,2006,6,10,5,17,26.46,38.77688,-122.75648,1.552,0.005,0.003,161,0.004,1.7,30507212
3354,2006,6,14,0,13,33.15,38.77937,-122.75634,1.817,0.004,0.003,150,0.005,2.1,21522184
3355,2006,6,17,21,40,13.9,38.78957,-122.77625,1.353,0.015,0.011,40,0.019,1.7,21522903
3356,2006,6,19,5,55,15.045,38.79202,-122.77783,4.018,0.017,0.01,62,0.015,3.2,21523073
3357,2006,6,19,9,32,10.82,38.79424,-122.75486,2.144,0.029,0.012,20,0.021,1.6,69063009
3358,2006,6,21,9,18,29.4,38.77934,-122.75964,0.53,0.013,0.009,38,0.014,2.2,69063198
3359,2006,6,24,10,28,9.79,38.79392,-122.7655,2.158,0.006,0.005,177,0.006,1.8,21523888
3360,2006,6,24,10,33,58.085,38.79548,-122.76506,2.291,0.006,0.005,20,0.006,2.2,21523890
3361,2006,6,27,4,34,55.104,38.79557,-122.76186,2.683,0.005,0.005,158,0.007,1.6,21524399
3362,2006,6,27,21,36,6.48,38.80082,-122.77589,4.166,0.018,0.011,19,0.019,1.9,21524549
3363,2006,7,5,21,54,38.16,38.79461,-122.76289,2.127,0.005,0.004,5,0.005,1.9,21525958
3364,2006,7,9,1,36,5.415,38.80602,-122.77133,2.378,0.008,0.006,79,0.007,2.3,21526444
3365,2006,7,9,16,31,28.68,38.79457,-122.76524,2.16,0.024,0.011,9,0.018,1.7,69065078
3366,2006,7,12,2,57,57.8,38.79139,-122.74877,2.803,0.006,0.006,69,0.007,1.8,21526832
3367,2006,7,14,22,50,48.32,38.79527,-122.76408,2.042,0.005,0.005,178,0.006,1.6,21527290
3368,2006,7,18,7,34,57.395,38.77752,-122.75605,1.713,0.013,0.007,6,0.009,1.6,69065720
3369,2006,7,29,10,35,54.974,38.79494,-122.73688,1.311,0.009,0.006,20,0.007,1.9,21529625
3370,2006,8,3,23,9,1.8,38.79298,-122.75643,2.296,0.004,0.004,23,0.006,1.6,21530542
3371,2006,8,5,7,45,15.515,38.80653,-122.73829,2.602,0.005,0.004,16,0.007,2.2,21530742
3372,2006,8,15,9,56,49.43,38.7958,-122.76405,2.03,0.009,0.008,158,0.017,2.1,21532482
3373,2006,8,18,7,2,21.197,38.79467,-122.76345,2.128,0.005,0.003,15,0.006,1.6,21532913
3374,2006,8,19,21,11,23.32,38.77766,-122.75693,1.548,0.005,0.003,159,0.003,1.8,21533106
3375,2006,8,21,18,50,20.391,38.79297,-122.74437,2.161,0.011,0.006,178,0.009,2.0,21533360
3376,2006,8,24,10,45,54.05,38.79644,-122.76534,2.201,0.009,0.005,5,0.007,1.6,21533756
3377,2006,9,4,4,25,24.681,38.78394,-122.77667,0.977,0.018,0.014,61,0.018,2.4,21535365
3378,2006,9,12,14,22,13.456,38.8049,-122.73708,2.499,0.005,0.004,14,0.006,3.1,21536805
3379,2006,9,13,5,4,6.715,38.79522,-122.7658,1.961,0.006,0.005,162,0.006,1.7,21536975
3380,2006,9,16,23,7,10.52,38.79028,-122.74944,4.019,0.01,0.008,70,0.014,2.7,21537622
3381,2006,9,28,7,16,33.59,38.79021,-122.77603,1.063,0.015,0.01,20,0.014,2.6,21539304
3382,2006,10,5,2,1,9.866,38.78697,-122.74761,2.867,0.007,0.006,76,0.007,1.7,21540725
3383,2006,10,5,20,18,55.96,38.79375,-122.7556,2.083,0.007,0.004,179,0.006,1.8,21540875
3384,2006,10,6,21,17,49.92,38.79317,-122.7572,2.05,0.004,0.004,2,0.005,1.6,21541063
3385,2006,10,8,8,40,31.5,38.79029,-122.74944,2.763,0.006,0.005,54,0.006,1.6,21541371
3386,2006,10,9,1,30,12.98,38.79323,-122.75633,2.42,0.004,0.004,40,0.006,2.2,21541513
3387,2006,10,9,17,55,11.96,38.79614,-122.76475,2.131,0.005,0.005,174,0.006,1.6,21541627
3388,2006,10,14,11,32,17.34,38.79121,-122.76635,2.856,0.006,0.005,170,0.007,1.6,21542631
3389,2006,10,14,13,2,19.92,38.7907,-122.77712,2.079,0.009,0.008,87,0.016,2.0,21542639
3390,2006,10,15,19,25,19.214,38.79821,-122.73764,2.357,0.006,0.006,173,0.006,1.6,21542838
3391,2006,10,23,8,6,5.55,38.78719,-122.74802,2.867,0.006,0.006,36,0.007,2.6,21544595
3392,2006,10,28,6,10,50.733,38.79695,-122.76295,2.222,0.006,0.004,160,0.008,1.8,21545411
3393,2006,10,31,3,43,19.93,38.79678,-122.76694,1.979,0.011,0.007,15,0.01,3.3,21545805
3394,2006,11,2,19,11,38.04,38.78503,-122.75729,1.878,0.014,0.008,148,0.016,1.6,21546354
3395,2006,11,5,14,44,42.63,38.79611,-122.76524,2.09,0.006,0.004,15,0.005,2.7,21546776
3396,2006,11,6,17,34,18.873,38.79498,-122.75477,2.233,0.009,0.007,84,0.008,2.4,21546958
3397,2006,11,19,19,41,1.52,38.77561,-122.75273,1.957,0.006,0.004,161,0.006,1.9,21548606
3398,2006,11,22,8,46,2.614,38.80168,-122.77741,4.197,0.017,0.015,8,0.038,1.7,30231061
3399,2006,11,26,15,24,34.115,38.78815,-122.77417,1.525,0.028,0.012,17,0.03,3.5,21549441
3400,2006,11,28,22,59,24.32,38.77776,-122.75609,1.716,0.005,0.003,149,0.004,2.1,21549833
3401,2006,12,1,0,18,17.03,38.78575,-122.74214,1.364,0.008,0.006,151,0.011,1.8,51176409
3402,2006,12,7,16,54,44.217,38.80676,-122.7378,2.645,0.005,0.004,27,0.009,1.8,51176618
3403,2006,12,12,19,23,37.88,38.80537,-122.77004,2.384,0.008,0.007,29,0.017,1.6,51176762
3404,2006,12,18,3,17,36.03,38.79471,-122.75309,2.974,0.006,0.005,117,0.013,2.3,51176927
3405,2006,12,19,7,39,48.798,38.77681,-122.75646,1.627,0.005,0.003,151,0.005,1.8,51176966
3406,2006,12,24,17,11,37.72,38.78999,-122.74672,2.581,0.006,0.005,138,0.008,1.7,51177147
3407,2006,12,26,18,38,31.965,38.79529,-122.75621,2.582,0.008,0.005,4,0.013,2.0,51177194
3408,2006,12,28,15,36,16.34,38.79863,-122.73527,1.735,0.007,0.005,14,0.009,1.8,51177227
3409,2007,1,2,19,37,2.606,38.78968,-122.74661,2.104,0.006,0.005,57,0.01,2.2,51177375
3410,2007,1,5,11,9,43.48,38.79438,-122.75599,2.256,0.005,0.004,168,0.009,2.4,40192357
3411,2007,1,12,19,36,26.944,38.79037,-122.74741,2.422,0.006,0.005,42,0.01,1.7,51177650
3412,2007,1,16,0,53,11.333,38.79774,-122.73647,2.494,0.008,0.007,54,0.013,1.6,51177738
3413,2007,1,26,14,37,54.24,38.79184,-122.74339,1.496,0.008,0.006,179,0.014,1.7,51178081
3414,2007,1,26,21,24,29.492,38.78945,-122.73792,1.387,0.01,0.009,71,0.016,1.6,51178094
3415,2007,1,28,11,32,53.724,38.79791,-122.73819,2.276,0.005,0.004,24,0.008,2.1,51178133
3416,2007,1,30,16,59,11.24,38.78803,-122.74908,3.475,0.011,0.008,143,0.022,1.6,40193126
3417,2007,2,11,16,22,25.76,38.79131,-122.74621,2.687,0.006,0.005,114,0.01,1.9,51178577
3418,2007,2,12,20,15,35.8,38.78176,-122.76955,1.999,0.007,0.006,123,0.013,1.9,40193517
3419,2007,2,13,9,33,34.28,38.79285,-122.74971,3.959,0.008,0.006,64,0.015,2.0,40193528
3420,2007,2,20,2,2,22.35,38.79538,-122.73609,1.314,0.011,0.007,53,0.014,1.9,40193727
3421,2007,2,24,15,30,15.91,38.79672,-122.73929,1.873,0.009,0.007,178,0.015,2.0,40193860
3422,2007,2,24,18,32,18.253,38.79612,-122.74651,1.881,0.007,0.006,59,0.012,1.6,40193869
3423,2007,2,25,16,4,43.426,38.77657,-122.75404,1.672,0.006,0.004,176,0.009,2.9,40193902
3424,2007,3,3,18,46,57.7,38.79557,-122.76489,2.162,0.005,0.004,168,0.008,2.5,40194120
3425,2007,3,7,7,53,4.21,38.78693,-122.77246,2.074,0.005,0.004,107,0.01,1.7,40194265
3426,2007,3,13,3,49,57.18,38.79225,-122.76599,3.574,0.007,0.005,133,0.016,1.7,40194487
3427,2007,3,13,15,11,23.665,38.78711,-122.77133,2.399,0.005,0.004,173,0.013,2.2,40194510
3428,2007,3,15,10,15,6.378,38.77671,-122.7566,1.634,0.005,0.003,170,0.006,1.9,40194607
3429,2007,3,15,15,53,55.96,38.77649,-122.75042,2.073,0.009,0.008,149,0.014,2.1,40194620
3430,2007,3,16,8,43,19.811,38.7752,-122.75403,1.431,0.012,0.011,175,0.018,2.2,40194646
3431,2007,3,16,19,59,33.14,38.79526,-122.76479,1.847,0.007,0.005,175,0.01,1.6,40194662
3432,2007,3,18,9,43,6.68,38.79454,-122.75174,2.744,0.007,0.006,97,0.013,2.3,40194707
3433,2007,3,20,22,51,1.4,38.78801,-122.74785,2.814,0.006,0.005,77,0.01,2.2,40194797
3434,2007,3,27,21,11,33.34,38.79158,-122.77176,4.431,0.009,0.007,5,0.016,1.8,40195043
3435,2007,4,1,13,38,56.911,38.79598,-122.7614,2.576,0.006,0.005,7,0.012,2.8,40195211
3436,2007,4,1,18,32,0.44,38.79449,-122.75171,1.901,0.01,0.005,172,0.011,1.8,40195218
3437,2007,4,1,22,41,21.92,38.79205,-122.74957,2.531,0.007,0.005,92,0.01,2.1,40195226
3438,2007,4,4,17,1,20.69,38.80063,-122.74572,1.179,0.006,0.005,156,0.01,1.8,40195326
3439,2007,4,7,4,1,18.36,38.78999,-122.74704,2.83,0.006,0.005,102,0.01,2.3,40195394
3440,2007,4,8,11,49,2.765,38.80549,-122.77034,2.354,0.008,0.006,2,0.012,1.8,40195428
3441,2007,4,14,18,5,30.871,38.79436,-122.75549,2.004,0.007,0.004,31,0.01,2.2,40195637
3442,2007,4,15,10,40,46.373,38.80087,-122.77226,1.905,0.008,0.007,33,0.014,2.0,40195665
3443,2007,4,15,19,28,32.24,38.79431,-122.76292,2.073,0.006,0.004,171,0.007,1.6,40195678
3444,2007,4,18,15,23,17.885,38.80508,-122.74679,1.547,0.009,0.007,98,0.013,1.9,40195814
3445,2007,4,21,17,2,27.32,38.79288,-122.75698,2.312,0.004,0.004,30,0.006,2.0,40195964
3446,2007,4,24,21,11,43.92,38.79928,-122.77775,1.106,0.017,0.013,50,0.03,1.6,51181156
3447,2007,4,29,13,5,48.436,38.79803,-122.73702,2.284,0.006,0.004,168,0.01,2.0,51181380
3448,2007,4,29,13,6,32.776,38.79599,-122.73475,2.453,0.189,0.04,21,0.133,3.3,51181381
3449,2007,5,1,8,46,43.46,38.79075,-122.74843,2.805,0.006,0.005,88,0.01,1.8,51181445
3450,2007,5,1,10,2,6.647,38.7851,-122.752,0.912,0.01,0.009,31,0.016,1.7,51181447
3451,2007,5,5,7,9,52.29,38.79286,-122.75679,2.109,0.005,0.004,11,0.007,1.7,51181569
3452,2007,5,5,23,54,7.652,38.78865,-122.74825,2.911,0.006,0.005,48,0.01,1.7,51181586
3453,2007,5,6,13,48,16.59,38.79421,-122.75277,2.481,0.006,0.006,90,0.011,2.1,51181597
3454,2007,5,7,3,1,37.14,38.80252,-122.73634,2.508,0.005,0.004,23,0.006,2.2,51181635
3455,2007,5,8,14,34,37.38,38.79207,-122.74385,1.783,0.007,0.005,174,0.011,2.0,51181682
3456,2007,5,10,22,18,36.2,38.79107,-122.74645,2.786,0.006,0.006,158,0.009,1.7,51181768
3457,2007,5,13,3,7,56.43,38.80127,-122.77224,2.208,0.01,0.009,167,0.019,1.7,51181852
3458,2007,5,14,7,23,24.396,38.79191,-122.77162,4.206,0.009,0.008,94,0.021,1.8,51181898
3459,2007,5,14,14,25,17.8,38.79001,-122.74739,2.186,0.006,0.004,21,0.008,2.7,51181908
3460,2007,5,16,9,3,27.36,38.7971,-122.74002,2.311,0.007,0.005,41,0.01,1.7,51181975
3461,2007,5,17,20,2,15.485,38.78755,-122.77146,2.356,0.005,0.004,138,0.009,2.0,51182019
3462,2007,5,17,22,28,14.28,38.77934,-122.74768,3.322,0.011,0.007,93,0.019,1.8,51182021
3463,2007,5,28,21,36,23.07,38.79272,-122.76309,2.772,0.006,0.005,25,0.009,1.7,51182343
3464,2007,6,2,8,44,56.658,38.80112,-122.77142,1.778,0.009,0.007,18,0.015,2.3,51182508
3465,2007,6,4,19,20,9.16,38.79319,-122.75685,1.975,0.007,0.005,167,0.01,2.1,51182580
3466,2007,6,8,0,0,2.63,38.79395,-122.75009,2.645,0.007,0.005,80,0.01,1.7,51182675
3467,2007,6,8,6,8,40.032,38.79983,-122.75511,2.72,0.009,0.007,163,0.017,1.6,51182680
3468,2007,6,11,4,54,22.477,38.78894,-122.77201,3.475,0.01,0.006,45,0.021,1.8,51182774
3469,2007,6,21,9,30,18.21,38.79057,-122.74966,4.234,0.008,0.006,63,0.011,2.1,51183338
3470,2007,7,8,6,40,50.81,38.7975,-122.73802,2.251,0.007,0.006,160,0.01,1.6,51183908
3471,2007,7,11,17,19,23.44,38.79307,-122.75646,2.277,0.005,0.004,33,0.007,1.7,51184044
3472,2007,8,1,7,33,39.615,38.79045,-122.76673,3.072,0.006,0.004,163,0.006,2.0,40199687
3473,2007,8,1,9,18,4.21,38.79296,-122.75639,2.964,0.005,0.004,145,0.005,1.6,40199692
3474,2007,8,3,5,8,9.845,38.79361,-122.7562,3.455,0.006,0.005,136,0.007,2.0,40199771
3475,2007,8,6,0,33,11.565,38.78656,-122.74318,1.458,0.009,0.006,10,0.007,2.5,40199920
3476,2007,8,6,0,34,16.995,38.78527,-122.7449,0.849,0.023,0.014,5,0.038,1.7,40199921
3477,2007,8,6,19,19,44.26,38.80529,-122.76881,1.688,0.009,0.008,41,0.007,2.5,40199983
3478,2007,8,8,4,14,48.931,38.79363,-122.76194,2.928,0.005,0.004,152,0.006,1.9,40200046
3479,2007,8,9,17,20,29.34,38.79204,-122.76559,3.612,0.008,0.007,167,0.01,1.7,40200105
3480,2007,8,15,11,8,41.675,38.79013,-122.74995,3.35,0.008,0.006,70,0.014,1.9,40200366
3481,2007,8,18,0,22,0.469,38.77867,-122.77265,1.458,0.012,0.009,55,0.012,2.0,40200475
3482,2007,8,24,3,50,19.76,38.792,-122.73946,1.472,0.009,0.006,33,0.015,2.4,51185867
3483,2007,8,24,19,50,42.04,38.787,-122.77166,2.096,0.008,0.008,62,0.009,1.7,51185894
3484,2007,8,26,17,57,37.034,38.79718,-122.74104,1.524,0.014,0.012,61,0.021,1.6,51185950
3485,2007,8,27,23,0,29.0,38.7929,-122.75705,2.28,0.004,0.003,29,0.006,2.0,51185990
3486,2007,9,6,19,51,14.42,38.79258,-122.75697,2.459,0.004,0.003,7,0.006,2.1,40201386
3487,2007,9,7,6,29,40.525,38.78499,-122.74476,1.921,0.006,0.004,157,0.005,1.7,40201427
3488,2007,9,12,13,55,41.863,38.79794,-122.73754,2.272,0.005,0.004,5,0.005,2.0,40201701
3489,2007,9,12,19,17,4.24,38.79682,-122.73845,2.034,0.005,0.004,7,0.005,2.0,40201718
3490,2007,9,21,7,33,9.85,38.78042,-122.75782,0.576,0.006,0.005,160,0.007,2.3,40202375
3491,2007,9,28,10,55,51.25,38.79262,-122.75683,2.398,0.006,0.005,169,0.006,1.7,40202780
3492,2007,9,29,4,2,58.771,38.80378,-122.76968,2.475,0.015,0.01,172,0.02,1.7,40202869
3493,2007,10,2,4,16,43.1,38.79375,-122.75623,2.213,0.005,0.003,18,0.005,2.1,40203023
3494,2007,10,4,20,1,52.92,38.78688,-122.77348,1.912,0.011,0.008,64,0.008,2.1,40203181
