year;time;latitude;longitude;depth;mag;a;b;c;d;e;f
2007;170.2818037;-19.816;-69.146;103.6;4.1;2007;5;20;8;28;33
2007;170.4558204;-22.202;-68.667;104.9;3.6;2007;5;20;12;39;8
2007;170.8537634;-18.632;-69.55;109.8;3.5;2007;5;20;22;12;10
2007;170.858238;-20.838;-68.976;110.3;4;2007;5;20;22;18;37
2007;171.15221;-19.58;-69.515;101.2;5.4;2007;5;21;5;21;56
2007;171.4155125;-21.13;-68.539;125.3;4.2;2007;5;21;11;41;5
2007;171.6030134;-18.571;-69.189;132.6;3.9;2007;5;21;16;11;5
2007;172.3633814;-22.171;-68.62;107.7;3.5;2007;5;22;10;26;1
2007;172.9988244;-23.432;-69.328;103.2;3.7;2007;5;23;1;41;4
2007;173.4299887;-20.861;-68.854;99.2;3.8;2007;5;23;12;1;56
2007;173.778066;-22.652;-68.501;123.8;3.8;2007;5;23;20;23;10
2007;175.1826462;-21.133;-68.566;112.9;3.5;2007;5;25;6;5;46
2007;175.6414222;-20.762;-70.511;35.8;3.9;2007;5;25;17;6;24
2007;175.7882197;-22.793;-69.106;113.4;3.7;2007;5;25;20;37;47
2007;177.2204402;-23.478;-68.267;123.6;4.5;2007;5;27;7;0;11
2007;177.3228089;-19.913;-69.196;101.5;3.6;2007;5;27;9;27;36
2007;177.5819128;-21.458;-68.393;123.8;4.1;2007;5;27;15;40;42
2007;178.4000788;-22.312;-67.618;183.9;3.5;2007;5;28;11;18;52
2007;178.8322319;-20.114;-68.931;106;3.5;2007;5;28;21;41;10
2007;178.9677275;-21.501;-68.353;129.9;3.7;2007;5;29;0;56;17
2007;179.02635;-22.226;-68.797;112.9;3.5;2007;5;29;2;20;42
2007;179.6152382;-22.931;-68.161;123.3;3.6;2007;5;29;16;28;42
2007;179.97946;-20.578;-69.07;94.7;3.9;2007;5;30;1;13;10
2007;180.0966045;-19.853;-69.131;104.2;3.9;2007;5;30;4;1;52
2007;180.421319;-22.624;-69.436;82.5;4.9;2007;5;30;11;49;27
2007;180.733859;-19.931;-68.792;116.9;3.7;2007;5;30;19;19;31
2007;180.9845523;-21.247;-68.782;118.4;3.9;2007;5;31;1;20;30
2007;181.0319264;-19.137;-69.387;124.9;4;2007;5;31;2;28;44
2007;181.5102436;-21.957;-70.405;39.6;3.5;2007;5;31;13;57;30
2007;181.0286145;-20.019;-69.154;99.6;3.8;2007;6;1;2;23;57
2007;181.063272;-21.076;-70.327;63.7;4.8;2007;6;1;3;13;52
2007;181.9003801;-19.644;-68.897;3.4;3.7;2007;6;1;23;19;18
2007;181.9436391;-21.703;-68.505;119.2;3.8;2007;6;2;0;21;36
2007;182.8077188;-21.099;-69.029;93.5;4;2007;6;2;21;5;52
2007;182.9398771;-21.167;-68.678;111.5;3.6;2007;6;3;0;16;10
2007;183.3268215;-20.771;-68.815;99.2;3.7;2007;6;3;9;33;22
2007;183.7738968;-21.771;-67.492;211.1;3.5;2007;6;3;20;17;10
2007;184.4466527;-21.531;-69.305;86.7;3.6;2007;6;4;12;25;56
2007;184.5504066;-20.666;-68.854;101.5;3.6;2007;6;4;14;55;20
2007;184.7821907;-21.117;-68.56;129.1;3.7;2007;6;4;20;29;6
2007;185.4689939;-20.477;-68.98;99.1;3.5;2007;6;5;12;58;6
2007;186.2741895;-21.082;-68.58;127.8;3.8;2007;6;6;8;17;35
2007;186.491824;-21.09;-68.811;102.3;3.8;2007;6;6;13;30;59
2007;186.4920861;-21.773;-68.591;116;4;2007;6;6;13;31;21
2007;187.2405176;-20.935;-67.756;194.9;3.9;2007;6;7;7;29;6
2007;190.4344071;-21.985;-68.583;110.3;3.6;2007;6;10;12;8;18
2007;191.179751;-21.89;-70.418;42.6;3.8;2007;6;11;6;1;36
2007;191.471667;-21.736;-68.502;110.8;3.9;2007;6;11;13;1;57
2007;191.6202911;-21.258;-68.651;118.2;3.6;2007;6;11;16;35;58
2007;192.8241669;-19.346;-69.577;94.1;3.5;2007;6;12;21;29;33
2007;193.0652807;-19.492;-70.466;38.9;4;2007;6;13;3;16;45
2007;193.0915657;-21.922;-67.645;204.4;3.5;2007;6;13;3;54;36
2007;193.4935685;-22.094;-68.849;113.5;3.7;2007;6;13;13;33;29
2007;193.6359566;-20.686;-68.893;99.3;3.7;2007;6;13;16;58;32
2007;193.8370458;-21.263;-68.47;113.4;3.8;2007;6;13;21;48;6
2007;193.9834235;-22.956;-70.461;35.1;3.7;2007;6;14;1;18;53
2007;194.3744527;-23.033;-69.085;109;5.7;2007;6;14;10;41;58
2007;195.8100502;-18.85;-69.228;123.4;3.5;2007;6;15;21;9;13
2007;196.2291637;-21.166;-68.879;110.3;3.7;2007;6;16;7;12;45
2007;196.2300755;-20.167;-69.178;96.5;4.1;2007;6;16;7;14;4
2007;196.7314727;-22.345;-68.629;114.1;4.8;2007;6;16;19;16;4
2007;197.6360642;-21.456;-68.391;139;3.6;2007;6;17;16;58;41
2007;197.8091556;-19.232;-69.172;119.9;3.5;2007;6;17;21;7;56
2007;198.2999069;-19.236;-70.166;56.3;3.8;2007;6;18;8;54;37
2007;199.2412878;-20.217;-69.155;100.7;3.9;2007;6;19;7;30;12
2007;199.8751542;-20.999;-67.814;188.9;3.7;2007;6;19;22;42;58
2007;201.1036922;-22.067;-67.471;206.3;3.5;2007;6;21;4;12;4
2007;201.2450552;-19.937;-69.184;97.8;3.5;2007;6;21;7;35;38
2007;201.7442843;-20.329;-68.877;103.4;4.3;2007;6;21;19;34;31
2007;201.8414641;-21.845;-70.139;64.9;3.6;2007;6;21;21;54;28
2007;202.0979932;-20.103;-68.695;122.4;3.6;2007;6;22;4;3;52
2007;203.1767417;-19.812;-69.152;104.6;3.5;2007;6;23;5;57;16
2007;204.4316766;-20.225;-69.164;97.9;3.6;2007;6;24;12;4;22
2007;204.5178843;-21.032;-69.415;49.4;3.7;2007;6;24;14;8;30
2007;204.5182162;-19.648;-68.896;4;4.2;2007;6;24;14;8;59
2007;205.7034829;-22.099;-67.663;210.5;3.5;2007;6;25;18;35;46
2007;205.802947;-19.608;-69.862;37.7;4.5;2007;6;25;20;58;60
2007;205.8120512;-20.728;-68.607;114.7;4.1;2007;6;25;21;12;6
2007;206.1986059;-19.626;-69.241;105.9;3.5;2007;6;26;6;28;45
2007;206.2560484;-20.053;-69.081;121.5;3.8;2007;6;26;7;51;28
2007;206.4117199;-20.681;-69.514;78.3;4.2;2007;6;26;11;35;38
2007;207.084269;-23.576;-67.736;175.9;4.2;2007;6;27;3;44;6
2007;207.0930844;-22.981;-70.486;41.1;3.6;2007;6;27;3;56;48
2007;207.5203848;-21.61;-68.49;123.1;3.6;2007;6;27;14;12;6
2007;208.9705632;-21.988;-67.491;225.6;5.1;2007;6;29;1;0;22
2007;209.3876569;-21.565;-68.482;140.6;3.9;2007;6;29;11;0;59
2007;209.757406;-21.43;-67.474;220.7;3.6;2007;6;29;19;53;25
2007;210.0966303;-20.234;-69.162;98.5;3.9;2007;6;30;4;1;54
2007;210.8161056;-21.479;-68.418;128.9;3.7;2007;6;30;21;17;57
2007;211.9752288;-19.506;-70.299;46.3;3.7;2007;7;1;1;7;5
2007;212.2517955;-21.674;-68.503;130.4;3.5;2007;7;1;7;45;20
2007;212.4488955;-22.143;-68.484;120.8;3.8;2007;7;1;12;29;10
2007;213.0997971;-22.619;-68.795;96.6;3.7;2007;7;2;4;6;28
2007;213.1485856;-23.167;-69.046;90.4;4.6;2007;7;2;5;16;43
2007;213.8829583;-20.327;-68.842;105.9;3.6;2007;7;2;22;54;13
2007;213.971122;-21.845;-68.644;104.2;4;2007;7;3;1;1;10
2007;213.9785354;-21.843;-68.635;101.2;3.5;2007;7;3;1;11;51
2007;214.1009358;-20.552;-69.17;97.3;4.3;2007;7;3;4;8;6
2007;214.3167171;-22.188;-68.784;116.2;3.7;2007;7;3;9;18;49
2007;216.7974704;-20.372;-68.833;110.1;4.2;2007;7;5;20;51;7
2007;216.9353584;-21.331;-68.366;131.1;4.3;2007;7;6;0;9;40
2007;217.0488537;-21.689;-68.246;127.1;3.6;2007;7;6;2;53;6
2007;217.307333;-19.476;-69.429;98.6;4.2;2007;7;6;9;5;19
2007;217.7474606;-23.107;-69.148;96;4.8;2007;7;6;19;39;6
2007;218.5812767;-21.333;-67.7;197.1;3.8;2007;7;7;15;39;47
2007;219.1939043;-21.502;-68.445;113.3;3.9;2007;7;8;6;21;58
2007;219.6909729;-19.961;-69.181;97.9;3.8;2007;7;8;18;17;45
2007;219.7292926;-21.693;-68.531;131.2;5.1;2007;7;8;19;12;56
2007;220.0714215;-23.469;-69.228;97.3;3.5;2007;7;9;3;25;36
2007;220.2097485;-20.791;-69.05;105.1;3.8;2007;7;9;6;44;47
2007;220.5526337;-21.596;-70.031;52.4;4;2007;7;9;14;58;33
2007;220.705531;-21.116;-68.539;128.9;3.7;2007;7;9;18;38;43
2007;221.0387338;-20.943;-68.828;102.6;3.9;2007;7;10;2;38;32
2007;221.3650921;-21.923;-68.592;116.2;4.1;2007;7;10;10;28;29
2007;221.8276806;-21.015;-68.296;123.5;3.5;2007;7;10;21;34;37
2007;222.2923707;-20.744;-69.12;113.1;4.6;2007;7;11;8;43;46
2007;222.8761023;-22.055;-68.559;107.7;3.9;2007;7;11;22;44;20
2007;223.5568664;-19.582;-70.552;46.8;3.7;2007;7;12;15;4;38
2007;223.8679046;-19.931;-69.366;94.5;3.5;2007;7;12;22;32;32
2007;225.7597343;-21.781;-68.65;119.7;3.9;2007;7;14;19;56;46
2007;225.8026449;-20.242;-68.892;112.2;3.6;2007;7;14;20;58;34
2007;225.915788;-22.217;-68.778;95.3;4.1;2007;7;14;23;41;29
2007;226.8044236;-21.476;-68.357;131.7;3.7;2007;7;15;21;1;7
2007;226.9108699;-21.624;-68.436;123.1;3.7;2007;7;15;23;34;24
2007;227.2661472;-21.154;-68.874;114;3.5;2007;7;16;8;6;0
2007;227.8308898;-22.161;-68.594;107;3.5;2007;7;16;21;39;14
2007;228.5552326;-19.653;-68.896;2.2;4.1;2007;7;17;15;2;17
2007;228.5968942;-21.973;-67.613;213.7;3.8;2007;7;17;16;2;17
2007;229.0074632;-19.479;-69.376;100.7;4;2007;7;18;1;53;30
2007;229.2103719;-21.251;-69.859;65.1;4;2007;7;18;6;45;41
2007;229.8304016;-21.57;-68.322;120.9;3.8;2007;7;18;21;38;32
2007;230.0320959;-22.995;-68.622;114.9;4.5;2007;7;19;2;28;58
2007;231.0303203;-22.731;-70.638;39.6;3.5;2007;7;20;2;26;25
2007;231.2907499;-20.435;-68.831;106.3;3.6;2007;7;20;8;41;26
2007;231.4083409;-21.52;-68.409;130.1;3.5;2007;7;20;11;30;46
2007;231.4840317;-21.997;-68.418;113.4;3.5;2007;7;20;13;19;45
2007;231.844425;-20.079;-69.179;95.4;4.3;2007;7;20;21;58;43
2007;232.0590485;-22.887;-68.546;104.5;3.8;2007;7;21;3;7;47
2007;232.17369;-21.984;-69.178;94.7;4.1;2007;7;21;5;52;52
2007;232.3222432;-20.689;-68.919;100.9;4.3;2007;7;21;9;26;47
2007;232.6102302;-21.249;-68.441;129;3.8;2007;7;21;16;21;29
2007;233.7649056;-20.286;-69.283;115.8;3.7;2007;7;22;20;4;13
2007;234.0650567;-22.202;-68.752;104.1;4.5;2007;7;23;3;16;26
2007;234.1017344;-21.117;-68.619;111.8;3.5;2007;7;23;4;9;15
2007;234.2284116;-21.904;-68.445;123.9;3.8;2007;7;23;7;11;40
2007;234.54617;-22.526;-68.349;112.8;3.5;2007;7;23;14;49;14
2007;234.5599867;-19.88;-69.29;97.1;3.6;2007;7;23;15;9;8
2007;234.6400549;-18.243;-69.302;136.8;4;2007;7;23;17;4;26
2007;235.3906115;-21.234;-68.479;128.8;3.5;2007;7;24;11;5;14
2007;236.4173003;-21.123;-68.703;122;3.5;2007;7;25;11;43;40
2007;237.4221406;-21.238;-67.291;202.7;3.8;2007;7;26;11;50;38
2007;237.6884718;-20.91;-69.075;108;3.5;2007;7;26;18;14;9
2007;238.0417619;-20.536;-68.91;107.8;3.6;2007;7;27;2;42;53
2007;238.351781;-21.289;-68.76;119.2;4.3;2007;7;27;10;9;19
2007;238.8043792;-21.013;-67.674;200.7;3.5;2007;7;27;21;1;3
2007;239.2771451;-22.401;-67.832;164.9;3.5;2007;7;28;8;21;50
2007;239.289544;-21.299;-68.683;102.3;4.3;2007;7;28;8;39;42
2007;239.3879067;-19.656;-68.914;2.7;3.7;2007;7;28;11;1;20
2007;239.5281233;-21.715;-68.356;116.5;3.5;2007;7;28;14;23;15
2007;241.7521132;-22.569;-69.194;85.1;4.6;2007;7;30;19;45;48
2007;242.2238807;-19.657;-68.911;1.7;3.9;2007;7;31;7;5;8
2007;242.640869;-21.873;-68.515;115.7;3.6;2007;7;31;17;5;36
2007;242.8709586;-21.231;-68.443;127.1;3.5;2007;7;31;22;36;56
2007;243.0637113;-20.558;-68.986;98.9;4.1;2007;8;1;3;14;30
2007;243.5241065;-18.596;-69.656;124.6;3.8;2007;8;1;14;17;28
2007;243.6855755;-23.099;-69.156;91.3;3.7;2007;8;1;18;9;59
2007;243.9600686;-21.999;-67.479;226.3;4.8;2007;8;2;0;45;15
2007;244.1815654;-21.718;-68.616;122.6;3.8;2007;8;2;6;4;12
2007;244.1953491;-21.904;-68.426;119.5;3.9;2007;8;2;6;24;3
2007;244.8538338;-23.483;-69.125;91.9;5.2;2007;8;2;22;12;16
2007;244.8888481;-20.095;-69.357;113.7;3.6;2007;8;2;23;2;42
2007;245.3149479;-21.893;-68.426;103.8;3.5;2007;8;3;9;16;17
2007;245.5806032;-19.48;-70.195;77.6;3.6;2007;8;3;15;38;49
2007;245.9455767;-19.622;-68.922;6;4.5;2007;8;4;0;24;23
2007;246.0737834;-21.567;-68.626;114.7;5.1;2007;8;4;3;28;60
2007;246.6765514;-22.162;-68.497;136.7;5.7;2007;8;4;17;56;59
2007;246.7179831;-22.599;-68.582;109.8;3.8;2007;8;4;18;56;39
2007;247.4797851;-20.38;-68.111;175;3.5;2007;8;5;13;13;39
2007;248.1259604;-22.542;-68.732;104.2;3.7;2007;8;6;4;44;8
2007;248.230536;-24.31;-67.32;203.4;4;2007;8;6;7;14;43
2007;248.3389957;-21.843;-68.483;125.8;3.7;2007;8;6;9;50;54
2007;248.6537093;-23.323;-70.912;50.4;3.8;2007;8;6;17;24;6
2007;248.9896721;-21.07;-68.44;129.5;3.6;2007;8;7;1;27;53
2007;249.0492164;-21.394;-68.793;96.4;4.2;2007;8;7;2;53;37
2007;249.2279911;-21.701;-68.66;122.7;3.5;2007;8;7;7;11;4
2007;249.7773616;-22.045;-68.581;111.3;3.8;2007;8;7;20;22;9
2007;251.4415532;-19.432;-69.797;53;3.5;2007;8;9;12;18;35
2007;251.5245037;-23.247;-70.79;30.7;3.5;2007;8;9;14;18;2
2007;251.5879471;-21.046;-68.929;106.6;3.5;2007;8;9;15;49;24
2007;251.9246641;-23.228;-70.794;31.6;4.9;2007;8;9;23;54;16
2007;252.3357016;-20.846;-69.023;111.7;3.5;2007;8;10;9;46;10
2007;252.7340067;-22.407;-67.773;170.1;4.4;2007;8;10;19;19;43
2007;252.9514519;-20.173;-69.175;96.7;3.5;2007;8;11;0;32;51
2007;253.4614684;-20.787;-69.132;88.9;3.8;2007;8;11;12;47;16
2007;253.5710034;-21.611;-68.466;122.7;4;2007;8;11;15;24;60
2007;253.6945632;-21.947;-68.651;118.8;3.7;2007;8;11;18;22;55
2007;254.0087694;-19.972;-69.153;96.9;3.9;2007;8;12;1;55;23
2007;254.5709745;-21.374;-68.384;121.3;4.1;2007;8;12;15;24;57
2007;254.8404551;-21.933;-70.06;74.1;3.6;2007;8;12;21;53;0
2007;255.005512;-22.383;-68.307;140.3;3.7;2007;8;13;1;50;41
2007;255.1938161;-21.087;-68.937;108.2;3.5;2007;8;13;6;21;51
2007;256.2525427;-19.346;-69.973;39.8;4.7;2007;8;14;7;46;25
2007;256.3203171;-22.938;-66.718;237.4;4;2007;8;14;9;24;0
2007;256.4614655;-20.862;-69.131;108.2;3.6;2007;8;14;12;47;16
2007;256.7018556;-21.485;-68.456;126.3;4.4;2007;8;14;18;33;25
2007;256.80535;-20.203;-69.244;95;4.1;2007;8;14;21;2;27
2007;257.1418293;-21.245;-68.692;116.8;3.9;2007;8;15;5;6;59
2007;257.4292204;-20.818;-69.364;80.3;5;2007;8;15;12;0;50
2007;257.4337193;-21.454;-68.464;126;3.6;2007;8;15;12;7;18
2007;257.7235164;-21.126;-68.72;122.2;4.4;2007;8;15;19;4;37
2007;258.302889;-21.827;-68.514;115.8;4.3;2007;8;16;8;58;55
2007;258.5154171;-21.15;-68.457;130.2;3.9;2007;8;16;14;4;57
2007;258.799372;-20.119;-69.198;98.8;4.5;2007;8;16;20;53;51
2007;258.7995442;-20.886;-67.595;213.4;5;2007;8;16;20;54;6
2007;259.019538;-21.067;-68.809;116.5;4.6;2007;8;17;2;10;53
2007;259.6118372;-21.274;-67.565;197.4;3.6;2007;8;17;16;23;48
2007;260.1338601;-20.286;-68.99;102.1;4;2007;8;18;4;55;31
2007;260.306065;-20.588;-69.17;112.5;4.1;2007;8;18;9;3;29
2007;260.3982412;-21.954;-67.408;195.4;3.5;2007;8;18;11;16;13
2007;260.4648685;-23.179;-69.996;50.2;3.7;2007;8;18;12;52;10
2007;260.494676;-21.49;-68.356;136.5;3.6;2007;8;18;13;35;5
2007;260.8632565;-21.252;-68.668;121.8;3.6;2007;8;18;22;25;50
2007;260.9200688;-21.518;-68.46;108.9;3.9;2007;8;18;23;47;39
2007;260.952134;-22.856;-68.804;96.7;3.6;2007;8;19;0;33;49
2007;261.0464506;-22.736;-69.06;95.5;3.5;2007;8;19;2;49;38
2007;261.3205501;-22.031;-68.647;117.2;3.5;2007;8;19;9;24;21
2007;261.3578381;-20.438;-68.874;103.3;3.8;2007;8;19;10;18;2
2007;261.6927315;-21.943;-68.6;111.3;3.8;2007;8;19;18;20;17
2007;262.8197551;-21.786;-68.472;122.4;4.2;2007;8;20;21;23;12
2007;264.8094505;-20.744;-68.972;116.8;4.9;2007;8;22;21;8;22
2007;265.0002604;-21.827;-68.488;114.8;3.5;2007;8;23;1;43;8
2007;265.0482537;-21.195;-68.46;128;3.6;2007;8;23;2;52;14
2007;265.0807679;-20.089;-69.202;100.6;3.6;2007;8;23;3;39;3
2007;265.1278314;-20.013;-69.187;99.5;3.6;2007;8;23;4;46;50
2007;265.2446183;-19.729;-69.245;104;4.2;2007;8;23;7;35;0
2007;266.2351539;-21.146;-68.041;173.8;4.3;2007;8;24;7;21;22
2007;266.5367289;-21.438;-68.451;134.8;3.7;2007;8;24;14;35;38
2007;266.5406369;-20.028;-69.165;97.7;4.4;2007;8;24;14;41;16
2007;267.1426303;-21.755;-68.421;121.6;3.5;2007;8;25;5;8;8
2007;267.2165596;-21.793;-68.524;118.7;3.8;2007;8;25;6;54;36
2007;267.3686007;-22.602;-69.776;64.7;4.1;2007;8;25;10;33;32
2007;267.9339902;-20.907;-68.865;102.9;3.9;2007;8;26;0;7;42
2007;269.1814446;-22.209;-70.089;45;3.5;2007;8;27;6;4;2
2007;269.4097931;-21.756;-68.559;118.3;3.5;2007;8;27;11;32;51
2007;271.3684736;-22.662;-69.012;111.7;3.6;2007;8;29;10;33;21
2007;271.6079102;-21.016;-68.641;139.4;5.9;2007;8;29;16;18;9
2007;271.6863426;-20.241;-68.931;109.3;4.3;2007;8;29;18;11;5
2007;272.2485347;-21.962;-68.561;111.4;3.6;2007;8;30;7;40;38
2007;273.1514252;-21.138;-70.419;59.8;4.9;2007;8;31;5;20;48
2007;273.2254745;-19.848;-69.531;111.3;3.6;2007;8;31;7;7;26
2007;273.2506214;-20.048;-68.922;116;4.2;2007;8;31;7;43;39
2007;273.896184;-22.176;-68.58;119.8;4.6;2007;8;31;23;13;15
2007;273.4800106;-20.925;-68.691;107.2;3.5;2007;9;1;13;13;58
2007;273.5410093;-19.273;-70.14;56.5;3.7;2007;9;1;14;41;48
2007;273.8330139;-21.444;-67.309;194.8;3.6;2007;9;1;21;42;17
2007;273.9071132;-21.86;-68.595;108.6;3.5;2007;9;1;23;28;60
2007;273.9628333;-21.194;-68.815;115.7;3.7;2007;9;2;0;49;14
2007;274.4058691;-19.423;-69.309;118;4.3;2007;9;2;11;27;12
2007;274.6979824;-21.665;-68.522;126.3;3.8;2007;9;2;18;27;51
2007;274.8960847;-21.846;-68.464;117;4;2007;9;2;23;13;7
2007;275.1636116;-22.593;-68.702;108;3.8;2007;9;3;5;38;21
2007;275.6996021;-20.756;-69.11;108.1;3.5;2007;9;3;18;30;11
2007;276.1304959;-20.542;-68.914;107.8;5.1;2007;9;4;4;50;40
2007;276.1928483;-22.618;-70.527;38.7;5.5;2007;9;4;6;20;27
2007;276.820788;-20.952;-68.662;124.9;4;2007;9;4;21;24;41
2007;276.8725241;-21.393;-68.313;124;3.9;2007;9;4;22;39;11
2007;276.9452737;-18.706;-69.905;82.4;3.6;2007;9;5;0;23;57
2007;277.2244187;-20.194;-69.173;98.5;3.5;2007;9;5;7;5;55
2007;277.4307102;-21.531;-68.403;115.5;4.6;2007;9;5;12;2;58
2007;278.0312498;-21.88;-68.803;122;4.6;2007;9;6;2;27;45
2007;278.4627198;-21.96;-68.451;148.8;4;2007;9;6;12;49;4
2007;278.8966472;-20.71;-69.307;89;4.7;2007;9;6;23;13;55
2007;278.9288367;-21.059;-68.81;119.5;3.6;2007;9;7;0;0;17
2007;279.2331523;-20.264;-70.27;40.8;3.6;2007;9;7;7;18;29
2007;279.7408683;-22.589;-68.798;94.9;4;2007;9;7;19;29;36
2007;280.2860784;-19.169;-69.295;111.6;3.6;2007;9;8;8;34;42
2007;280.461856;-21.642;-68.491;122.5;3.5;2007;9;8;12;47;49
2007;280.5403547;-22.051;-68.626;106.5;4;2007;9;8;14;40;52
2007;281.9428062;-20.174;-69.177;97.9;4;2007;9;10;0;20;24
2007;282.5363787;-21.359;-67.424;218;3.9;2007;9;10;14;35;8
2007;282.8883007;-20.272;-69.151;95;4.7;2007;9;10;23;1;54
2007;283.0525262;-21.989;-68.408;122.3;3.8;2007;9;11;2;58;23
2007;284.7469787;-20.633;-70.569;30.2;4.2;2007;9;12;19;38;24
2007;284.9630069;-20.064;-69.172;97;3.5;2007;9;13;0;49;29
2007;285.0285285;-21.629;-68.348;128.8;3.6;2007;9;13;2;23;50
2007;285.1703659;-20.762;-69.127;109.8;3.6;2007;9;13;5;48;5
2007;286.3333888;-19.782;-68.867;119.8;3.8;2007;9;14;9;42;50
2007;286.3768405;-21.205;-68.783;112.9;3.6;2007;9;14;10;45;24
2007;286.3779745;-23.995;-69.493;94.6;3.9;2007;9;14;10;47;2
2007;286.7503394;-20.011;-69.182;100.2;3.9;2007;9;14;19;43;14
2007;287.0130992;-19.661;-69.205;106.8;4.6;2007;9;15;2;1;37
2007;288.4686043;-21.999;-68.677;104.9;3.6;2007;9;16;12;57;32
2007;288.6494755;-22.917;-68.794;91.5;5;2007;9;16;17;17;60
2007;289.2647793;-22.019;-67.363;199.2;3.7;2007;9;17;8;4;2
2007;290.5809654;-20.646;-69;102;3.9;2007;9;18;15;39;20
2007;290.6248288;-23.639;-68.141;122.9;4;2007;9;18;16;42;30
2007;290.8126528;-20.111;-69.173;98.3;3.5;2007;9;18;21;12;58
2007;290.8724412;-21.477;-68.382;144;3.6;2007;9;18;22;39;4
2007;290.979591;-20.727;-69.073;107.9;4.2;2007;9;19;1;13;22
2007;291.4966589;-21.167;-68.659;112.2;4.6;2007;9;19;13;37;56
2007;292.1839791;-19.48;-69.295;111.1;4.4;2007;9;20;6;7;41
2007;292.287115;-21.769;-68.654;107.6;3.5;2007;9;20;8;36;12
2007;292.3095851;-21.847;-67.434;182.7;3.5;2007;9;20;9;8;33
2007;293.3067238;-20.028;-69.188;101.3;3.5;2007;9;21;9;4;26
2007;295.8288449;-21.122;-68.51;130.9;4.8;2007;9;23;21;36;17
2007;295.9981243;-22.765;-68.449;129.3;4.2;2007;9;24;1;40;3
2007;296.1863799;-22.245;-68.576;109.5;4;2007;9;24;6;11;8
2007;296.7005741;-20.89;-67.542;225.2;5.1;2007;9;24;18;31;35
2007;296.7248387;-19.649;-68.891;5;5.1;2007;9;24;19;6;31
2007;296.7474074;-20.087;-69.242;97.9;3.8;2007;9;24;19;39;1
2007;297.0338686;-19.647;-68.902;1.4;3.5;2007;9;25;2;31;31
2007;297.2964947;-21.752;-68.525;115.6;4;2007;9;25;8;49;42
2007;297.3719877;-21.165;-68.608;123.5;3.5;2007;9;25;10;38;25
2007;298.0125971;-21.234;-68.625;114.6;3.6;2007;9;26;2;0;53
2007;298.344225;-23.58;-69.132;89.2;3.6;2007;9;26;9;58;26
2007;298.4317409;-20.81;-69.556;97.6;4.1;2007;9;26;12;4;27
2007;298.4790501;-22.079;-67.616;205;3.7;2007;9;26;13;12;35
2007;298.7053963;-19.656;-68.924;1.9;3.8;2007;9;26;18;38;31
2007;298.85771;-21.21;-68.587;125.6;4.9;2007;9;26;22;17;51
2007;298.8976058;-21.794;-68.636;105.9;3.7;2007;9;26;23;15;18
2007;299.3124409;-20.866;-69.128;111.8;3.6;2007;9;27;9;12;40
2007;299.8555972;-21.315;-68.648;127;3.9;2007;9;27;22;14;49
2007;300.3868078;-21.537;-68.349;142.9;3.6;2007;9;28;10;59;45
2007;300.391669;-21.352;-67.551;217.1;4.2;2007;9;28;11;6;45
2007;300.8690824;-22.168;-67.563;211.3;4;2007;9;28;22;34;14
2007;300.9424444;-23.571;-68.868;103.7;3.5;2007;9;29;0;19;52
2007;301.1687206;-21.127;-68.612;115.3;3.7;2007;9;29;5;45;43
2007;301.4876185;-20.753;-70.137;49.7;3.6;2007;9;29;13;24;55
2007;301.7500157;-21.611;-68.409;113;3.7;2007;9;29;19;42;46
2007;301.8000639;-20.072;-68.899;120.2;3.8;2007;9;29;20;54;51
2007;301.8653653;-20.047;-69.188;102.1;4;2007;9;29;22;28;53
2007;301.9163984;-21.305;-69.934;38.7;3.9;2007;9;29;23;42;22
2007;301.9481068;-20.784;-68.983;102.8;4.7;2007;9;30;0;28;2
2007;303.9989947;-23.029;-68.919;92.9;3.7;2007;10;1;1;41;18
2007;304.3117755;-22.361;-70.376;34.9;4.8;2007;10;1;9;11;42
2007;304.6029661;-22.91;-68.772;94.9;4.3;2007;10;1;16;11;1
2007;305.0719887;-22.375;-68.7;99.7;3.6;2007;10;2;3;26;25
2007;305.2498388;-21.23;-68.738;117.1;4.2;2007;10;2;7;42;31
2007;306.0955681;-21.132;-68.945;119.6;3.7;2007;10;3;4;0;22
2007;307.8344843;-24.256;-67.44;195.8;4.1;2007;10;4;21;44;25
2007;308.0795852;-23.091;-68.817;95.1;3.7;2007;10;5;3;37;21
2007;308.2350458;-23.207;-68.329;128.3;3.5;2007;10;5;7;21;13
2007;308.6305087;-19.667;-69.342;99.8;3.6;2007;10;5;16;50;41
2007;308.8577565;-20.733;-67.983;183;4;2007;10;5;22;17;55
2007;308.8620891;-19.954;-69.484;109;3.8;2007;10;5;22;24;10
2007;309.0221749;-21.05;-68.922;111.6;3.5;2007;10;6;2;14;41
2007;309.045388;-21.54;-68.279;136.6;3.5;2007;10;6;2;48;7
2007;309.3273737;-21.816;-68.451;122.3;4.3;2007;10;6;9;34;10
2007;309.8995556;-21.344;-68.771;116.5;3.8;2007;10;6;23;18;7
2007;310.6360715;-19.754;-69.051;109.9;4;2007;10;7;16;58;42
2007;310.9148856;-21.875;-70.161;71.8;4.4;2007;10;7;23;40;11
2007;311.1109744;-21.449;-68.402;134.9;3.9;2007;10;8;4;22;33
2007;311.325336;-20.936;-68.806;103.2;3.5;2007;10;8;9;31;14
